00520	8790
00520	7264
00620	84532
00620	55902
00620	5161
00620	5160
00620	5162
00620	1737
00620	1738
00620	8050
00620	5315
00620	5313
00620	31
00620	32
00620	98
00620	97
00620	217
00620	224
00620	219
00620	501
00620	223
00620	134526
00620	160287
00620	92483
00620	3939
00620	3945
00620	3948
00620	197257
00620	2739
00620	84264
00620	3029
00620	9380
00620	4200
00620	10873
00620	4199
00620	5091
00620	4190
00620	4191
00620	2271
00620	5105
00620	5106
00620	39
00620	38
00630	4190
00630	4191
00630	1431
00630	50
00630	48
00630	39
00630	38
00630	84693
00630	5095
00630	5096
00630	4594
00630	51179
00630	54363
00630	847
00630	9380
00630	283871
00630	189
00630	2752
00630	6472
00630	6470
00630	2731
00630	275
00630	1738
00630	2653
00630	81888
00630	132158
00630	112817
00630	125061
00640	84532
00640	55902
00640	79611
00640	593
00640	594
00640	1629
00640	1738
00640	34
00640	3030
00640	1962
00640	1892
00640	26275
00640	31
00640	32
00640	23417
00640	18
00640	5095
00640	5096
00640	55862
00640	84693
00640	4594
00640	8802
00640	8801
00640	8803
00640	4329
00640	160287
00640	92483
00640	3939
00640	3945
00640	3948
00640	39
00640	38
00650	39
00650	38
00650	3033
00650	3030
00650	1962
00650	1892
00650	35
00650	116285
00650	123876
00650	341392
00650	54988
00650	6296
00650	348158
00650	142827
00650	79944
00650	2571
00650	2572
00650	18
00650	7915
00650	3157
00650	3158
00650	3155
00650	54511
00650	5019
00650	64064
00650	65985
00650	622
00650	56898
00660	730249
00562	5289
00562	4534
00562	8776
00562	8898
00562	8897
00562	9110
00562	55613
00562	9107
00562	9108
00562	64419
00562	5297
00562	5298
00562	55361
00562	55300
00562	23396
00562	8394
00562	8395
00562	138429
00562	8867
00562	8871
00562	4952
00562	56623
00562	3633
00562	5290
00562	5293
00562	5291
00562	5294
00562	5728
00562	3635
00562	3636
00562	5288
00562	5286
00562	5287
00562	3631
00562	8821
00562	200576
00562	79837
00562	5305
00562	8396
00562	23236
00562	5330
00562	5331
00562	5332
00562	5333
00562	113026
00562	84812
00562	51196
00562	5335
00562	5336
00562	89869
00562	23007
00562	9651
00562	3613
00562	3612
00562	54928
00562	10423
00562	51477
00562	3628
00562	51763
00562	27124
00562	3632
00562	9562
00562	3707
00562	3706
00562	80271
00562	3705
00562	253430
00562	64768
00562	55586
00562	4329
00562	7167
00190	4535
00190	4536
00190	4537
00190	4538
00190	4539
00190	4540
00190	4541
00190	4719
00190	4720
00190	4722
00190	4724
00190	4725
00190	4726
00190	374291
00190	4728
00190	4723
00190	4729
00190	4731
00190	4694
00190	4695
00190	4696
00190	4697
00190	56901
00190	4698
00190	4700
00190	4701
00190	4702
00190	4704
00190	4705
00190	4706
00190	126328
00190	55967
00190	51079
00190	4707
00190	4708
00190	4709
00190	4710
00190	4711
00190	4712
00190	4713
00190	4714
00190	4715
00190	4716
00190	54539
00190	4717
00190	4718
00190	100532726
00190	6389
00190	6390
00190	6391
00190	6392
00190	7386
00190	4519
00190	1537
00190	7384
00190	7385
00190	7388
00190	440567
00190	7381
00190	27089
00190	29796
00190	10975
00190	1352
00190	4514
00190	4512
00190	4513
00190	84701
00190	1327
00190	9377
00190	1329
00190	1337
00190	1339
00190	1340
00190	125965
00190	1345
00190	1346
00190	1347
00190	9167
00190	1349
00190	170712
00190	1350
00190	341947
00190	1351
00190	1353
00190	1355
00190	10063
00190	498
00190	506
00190	509
00190	513
00190	514
00190	539
00190	4508
00190	515
00190	516
00190	517
00190	518
00190	10476
00190	521
00190	9551
00190	10632
00190	522
00190	4509
00190	523
00190	525
00190	526
00190	245973
00190	528
00190	51382
00190	90423
00190	529
00190	9296
00190	9550
00190	127124
00190	534
00190	51606
00190	10312
00190	23545
00190	50617
00190	535
00190	527
00190	533
00190	9114
00190	245972
00190	8992
00190	155066
00190	537
00190	495
00190	496
00190	479
00190	27068
00190	5464
00190	64077
00910	2747
00910	2746
00910	2752
00910	1373
00910	377677
00910	759
00910	765
00910	766
00910	771
00910	11238
00910	23632
00910	768
00910	761
00910	763
00910	767
00910	760
00910	762
00920	9060
00920	9061
00920	10380
00920	54928
00920	6821
00920	54205
00920	23474
00920	4357
00920	7263
00920	58472
00061	31
00061	32
00061	27349
00061	2194
00061	54995
00061	55301
00061	23305
00061	2182
00061	2180
00061	51703
00061	2181
00061	23205
00061	81616
00062	10449
00062	3032
00062	3033
00062	3030
00062	1892
00062	51102
00062	5538
00062	9374
00062	64834
00062	54898
00062	83401
00062	6785
00062	60481
00062	79071
00062	79993
00062	51144
00062	201562
00062	9200
00062	401494
00062	51495
00062	9524
00062	122970
00062	10965
00062	641371
00062	11332
00071	39
00071	38
00071	30
00071	10449
00071	3032
00071	3033
00071	3030
00071	1962
00071	1892
00071	8310
00071	51
00071	35
00071	34
00071	33
00071	36
00071	37
00071	2639
00071	23305
00071	2182
00071	2180
00071	51703
00071	2181
00071	23205
00071	81616
00071	1374
00071	1375
00071	126129
00071	1376
00071	1632
00071	10455
00071	1579
00071	284541
00071	124
00071	125
00071	126
00071	131
00071	127
00071	128
00071	130
00071	217
00071	224
00071	219
00071	501
00071	223
00072	3157
00072	3158
00072	3155
00072	54511
00072	5019
00072	64064
00072	39
00072	38
00072	622
00072	56898
00073	55711
00073	84188
00100	2222
00100	6713
00100	4047
00100	1595
00100	7108
00100	6307
00100	10826
00100	50814
00100	51478
00100	10682
00100	1718
00100	6309
00100	1717
00100	3988
00100	1056
00100	8435
00100	6646
00100	120227
00100	1594
00100	1591
00120	10858
00120	51302
00120	80270
00120	9023
00120	9420
00120	1581
00120	1593
00120	1582
00120	6718
00120	1109
00120	10998
00120	23600
00120	8309
00120	3295
00120	6342
00120	10005
00120	570
00140	1583
00140	1586
00140	412
00140	6820
00140	1589
00140	3283
00140	3284
00140	6715
00140	6716
00140	79644
00140	1646
00140	8644
00140	1584
00140	1585
00140	6718
00140	1109
00140	3290
00140	3291
00140	9420
00140	6783
00140	3292
00140	3294
00140	8630
00140	51478
00140	7923
00140	51144
00140	1543
00140	1544
00140	1577
00140	1551
00140	100861540
00140	1571
00140	1576
00140	1545
00140	1588
00140	1581
00140	10941
00140	79799
00140	7367
00140	10720
00140	54490
00140	54578
00140	54657
00140	54658
00140	54659
00140	7365
00140	54600
00140	7364
00140	54575
00140	54576
00140	54579
00140	7366
00140	54577
00140	7363
00140	574537
00140	1312
00140	3293
00561	132158
00561	217
00561	224
00561	219
00561	501
00561	223
00561	231
00561	57016
00561	10327
00561	26007
00561	2712
00561	2710
00561	57678
00561	150763
00561	137964
00561	84803
00561	10554
00561	10555
00561	55326
00561	253558
00561	154141
00561	129642
00561	56894
00561	56895
00561	8611
00561	8613
00561	8612
00561	23175
00561	64900
00561	9663
00561	8525
00561	8527
00561	9162
00561	1606
00561	8526
00561	1607
00561	160851
00561	1608
00561	1609
00561	139189
00561	8694
00561	84649
00561	346606
00561	9388
00561	3990
00561	1056
00561	57104
00561	80339
00561	5406
00561	5407
00561	5408
00561	119548
00561	8513
00561	4023
00561	55750
00561	11343
00561	116255
00561	80168
00561	2717
00564	23171
00564	2819
00564	2820
00564	57678
00564	150763
00564	137964
00564	84803
00564	10554
00564	10555
00564	55326
00564	253558
00564	154141
00564	129642
00564	56894
00564	56895
00564	8443
00564	56985
00564	8611
00564	8613
00564	8612
00564	23175
00564	64900
00564	9663
00564	8525
00564	8527
00564	9162
00564	1606
00564	8526
00564	1607
00564	160851
00564	1608
00564	1609
00564	139189
00564	56994
00564	10390
00564	5337
00564	5338
00564	23646
00564	122618
00564	3931
00564	8399
00564	26279
00564	30814
00564	50487
00564	64600
00564	81579
00564	84647
00564	5319
00564	5322
00564	5320
00564	391013
00564	123745
00564	5321
00564	8681
00564	100137049
00564	8605
00564	283748
00564	255189
00564	8398
00564	151056
00564	11145
00564	54947
00564	79888
00564	254531
00564	10162
00564	10434
00564	23659
00564	11313
00564	10908
00564	375775
00564	56261
00564	1103
00564	43
00564	1119
00564	1120
00564	162466
00564	9468
00564	5130
00564	85465
00564	55500
00564	55224
00564	5833
00564	64850
00564	10400
00564	1040
00564	8760
00564	9791
00564	81490
00564	23761
00564	9489
00564	54675
00564	6901
00564	9926
00564	10423
00564	79143
00565	8540
00565	8611
00565	8613
00565	8612
00565	85465
00565	56994
00565	10390
00565	8399
00565	26279
00565	30814
00565	50487
00565	64600
00565	81579
00565	84647
00565	5319
00565	5322
00565	5320
00565	391013
00565	123745
00565	5321
00565	8681
00565	100137049
00565	8605
00565	283748
00565	255189
00565	8398
00565	151056
00565	11145
00565	254531
00565	133121
00565	5168
00565	255043
00565	5337
00565	5338
00565	23646
00565	122618
00565	7368
00565	9514
00565	54947
00565	79888
00565	5048
00565	5049
00565	5050
00565	7941
00565	5051
00600	10558
00600	9517
00600	55304
00600	2531
00600	29956
00600	204219
00600	253782
00600	10715
00600	79603
00600	91012
00600	427
00600	56624
00600	340485
00600	125981
00600	55331
00600	8560
00600	123099
00600	259230
00600	166929
00600	6609
00600	6610
00600	55512
00600	55627
00600	339221
00600	64781
00600	8611
00600	8613
00600	8612
00600	81537
00600	130367
00600	8877
00600	56848
00600	8879
00600	7357
00600	2629
00600	57704
00600	9331
00600	2720
00600	7368
00600	2581
00600	9514
00600	410
00600	4758
00600	10825
00600	129807
00600	4759
00600	2717
00590	8399
00590	26279
00590	30814
00590	50487
00590	64600
00590	81579
00590	84647
00590	5319
00590	5322
00590	5320
00590	391013
00590	123745
00590	5321
00590	8681
00590	100137049
00590	8605
00590	283748
00590	255189
00590	8398
00590	151056
00590	11145
00590	5742
00590	5743
00590	9536
00590	80142
00590	10728
00590	873
00590	874
00590	127281
00590	6916
00590	5730
00590	27306
00590	8644
00590	5740
00590	240
00590	4048
00590	8529
00590	4051
00590	4056
00590	2678
00590	2687
00590	257202
00590	2882
00590	2877
00590	2878
00590	2876
00590	2880
00590	493869
00590	1571
00590	1573
00590	113612
00590	1579
00590	1557
00590	11283
00590	239
00590	242
00590	247
00590	1555
00590	1558
00590	1559
00590	2053
00590	246
00591	8399
00591	26279
00591	30814
00591	50487
00591	64600
00591	81579
00591	84647
00591	5319
00591	5322
00591	5320
00591	391013
00591	123745
00591	5321
00591	8681
00591	100137049
00591	8605
00591	283748
00591	255189
00591	8398
00591	151056
00591	11145
00591	246
00591	1544
00591	1558
00591	1559
00591	1557
00591	1573
00591	1571
00591	1576
00592	8399
00592	26279
00592	30814
00592	50487
00592	64600
00592	81579
00592	84647
00592	5319
00592	5322
00592	5320
00592	391013
00592	123745
00592	5321
00592	8681
00592	100137049
00592	8605
00592	283748
00592	255189
00592	8398
00592	151056
00592	11145
00592	9415
00592	8310
00592	51
00592	30
01040	79071
01040	51144
01040	201562
01040	9200
01040	401494
01040	51495
01040	9524
01040	55825
01040	6319
01040	79966
01040	9415
01040	60481
01040	3992
01040	54898
01040	8310
01040	51
01040	3030
01040	30
01040	122970
01040	10965
01040	641371
01040	11332
01040	570
00230	53343
00230	56985
00230	11164
00230	5236
00230	55276
00230	221823
00230	5634
00230	5631
00230	5471
00230	2618
00230	5198
00230	10606
00230	158
00230	471
00230	353
00230	22978
00230	84618
00230	4907
00230	93034
00230	30833
00230	56953
00230	51251
00230	115024
00230	100526794
00230	4860
00230	3251
00230	3614
00230	3615
00230	10201
00230	29922
00230	4831
00230	4833
00230	4830
00230	8382
00230	4832
00230	654364
00230	221264
00230	956
00230	377841
00230	953
00230	124583
00230	9583
00230	957
00230	955
00230	131870
00230	3704
00230	7498
00230	318
00230	8833
00230	2766
00230	51292
00230	9615
00230	2987
00230	5315
00230	5313
00230	6240
00230	50484
00230	6241
00230	1716
00230	25885
00230	84172
00230	30834
00230	221830
00230	64425
00230	5430
00230	5431
00230	5432
00230	5433
00230	5434
00230	5435
00230	5436
00230	5437
00230	5438
00230	5441
00230	5439
00230	548644
00230	246721
00230	5440
00230	11128
00230	55703
00230	10623
00230	661
00230	55718
00230	101060521
00230	9533
00230	51728
00230	51082
00230	171568
00230	84265
00230	10622
00230	10621
00230	5422
00230	23649
00230	5557
00230	5558
00230	5424
00230	5425
00230	10714
00230	57804
00230	5426
00230	5427
00230	54107
00230	56655
00230	374659
00230	58497
00230	107
00230	108
00230	109
00230	196883
00230	111
00230	112
00230	113
00230	114
00230	115
00230	55811
00230	2977
00230	2982
00230	2983
00230	2984
00230	3000
00230	2986
00230	4881
00230	4882
00230	5136
00230	5153
00230	5137
00230	5138
00230	5139
00230	5140
00230	8654
00230	5145
00230	5158
00230	5146
00230	5147
00230	5148
00230	5149
00230	5152
00230	10846
00230	50940
00230	122622
00230	159
00230	271
00230	272
00230	270
00230	132
00230	1633
00230	100
00230	51816
00230	122481
00230	205
00230	26289
00230	204
00230	203
00230	390877
00230	158067
00230	102157402
00230	50808
00230	954
00230	84284
00230	87178
00230	5141
00230	5142
00230	5143
00230	5144
00230	5150
00230	27115
00230	8622
00230	5151
00230	2272
00230	22875
00230	9060
00230	9061
00230	5167
00230	5169
00230	646625
00230	55821
00240	790
00240	1723
00240	7372
00240	51727
00240	129607
00240	10201
00240	29922
00240	4831
00240	4833
00240	4830
00240	8382
00240	4832
00240	654364
00240	221264
00240	87178
00240	956
00240	377841
00240	953
00240	124583
00240	9583
00240	957
00240	955
00240	3704
00240	1503
00240	56474
00240	25885
00240	84172
00240	30834
00240	221830
00240	64425
00240	5430
00240	5431
00240	5432
00240	5433
00240	5434
00240	5435
00240	5436
00240	5437
00240	5438
00240	5441
00240	5439
00240	548644
00240	246721
00240	5440
00240	11128
00240	55703
00240	10623
00240	661
00240	55718
00240	101060521
00240	9533
00240	51728
00240	51082
00240	171568
00240	84265
00240	10622
00240	10621
00240	5422
00240	23649
00240	5557
00240	5558
00240	5424
00240	5425
00240	10714
00240	57804
00240	5426
00240	5427
00240	54107
00240	56655
00240	83549
00240	7371
00240	54963
00240	22978
00240	84618
00240	4907
00240	93034
00240	30833
00240	56953
00240	51251
00240	115024
00240	100526794
00240	151531
00240	7378
00240	139596
00240	1806
00240	1807
00240	51733
00240	7296
00240	10587
00240	114112
00240	6240
00240	50484
00240	6241
00240	79077
00240	1854
00240	7298
00240	978
00240	1890
00240	4860
00240	1633
00240	1635
00240	7084
00240	7083
00240	1841
00240	318
00250	2805
00250	2806
00250	259307
00250	8528
00250	440
00250	56954
00250	84706
00250	2875
00250	189
00250	64902
00250	445
00250	435
00250	122622
00250	159
00250	158
00250	339983
00250	57494
00250	284716
00250	2346
00250	443
00250	2571
00250	2572
00250	18
00250	7915
00250	2747
00250	2746
00250	8659
00250	2752
00250	790
00250	27165
00250	2744
00250	1373
00250	9945
00250	2673
00250	5471
00260	6472
00260	6470
00260	5723
00260	29968
00260	26227
00260	132158
00260	5223
00260	5224
00260	441531
00260	669
00260	9380
00260	23464
00260	211
00260	212
00260	4129
00260	4128
00260	8639
00260	314
00260	2731
00260	275
00260	1738
00260	2653
00260	1610
00260	189
00260	64902
00260	2628
00260	2593
00260	55349
00260	501
00260	635
00260	29958
00260	51268
00260	1757
00260	27232
00260	875
00260	102724560
00260	1491
00260	10993
00260	113675
00260	63826
00270	1491
00270	875
00270	102724560
00270	635
00270	23743
00270	4548
00270	27430
00270	4143
00270	4144
00270	262
00270	6723
00270	6611
00270	4507
00270	84245
00270	51074
00270	58478
00270	55256
00270	6898
00270	259307
00270	1786
00270	1788
00270	1789
00270	23382
00270	10768
00270	191
00270	587
00270	586
00270	64902
00270	2729
00270	2730
00270	2937
00270	1036
00270	2805
00270	2806
00270	4357
00270	7263
00270	160287
00270	92483
00270	3939
00270	3945
00270	3948
00270	4190
00270	4191
00270	10993
00270	113675
00280	587
00280	586
00280	259307
00280	593
00280	594
00280	1629
00280	1738
00280	35
00280	34
00280	3712
00280	36
00280	27034
00280	3030
00280	1962
00280	1892
00280	3033
00280	3028
00280	30
00280	10449
00280	3032
00280	5095
00280	5096
00280	84693
00280	4594
00280	26275
00280	11112
00280	4329
00280	217
00280	224
00280	219
00280	501
00280	223
00280	316
00280	197322
00280	18
00280	64902
00280	56922
00280	64087
00280	549
00280	3155
00280	54511
00280	5019
00280	64064
00280	65985
00280	39
00280	38
00280	3157
00280	3158
00290	10993
00290	113675
00290	587
00290	586
00300	51166
00300	501
00310	10157
00310	501
00310	51166
00310	55753
00310	4967
00310	1743
00310	2639
00310	3030
00310	1962
00310	1892
00310	3033
00310	39
00310	38
00310	123688
00310	85007
00310	51268
00310	55870
00310	84444
00310	10919
00310	79813
00310	64324
00310	7468
00310	54904
00310	23067
00310	9739
00310	29072
00310	80854
00310	387893
00310	9869
00310	83852
00310	6419
00310	6839
00310	79723
00310	84787
00310	51111
00310	4297
00310	8085
00310	58508
00310	9757
00310	55904
00310	79823
00310	55217
00310	217
00310	224
00310	219
00310	223
00310	8424
00310	5351
00310	5352
00310	8985
00310	79709
00310	23127
00220	5009
00220	445
00220	435
00220	384
00220	383
00220	4842
00220	4843
00220	4846
00220	27165
00220	2744
00220	2752
00220	2747
00220	2746
00220	1373
00220	2805
00220	2806
00220	84706
00220	2875
00220	162417
00220	95
00330	2628
00330	2593
00330	1158
00330	548596
00330	1160
00330	1152
00330	1159
00330	113451
00330	79814
00330	4953
00330	6723
00330	6611
00330	262
00330	26
00330	54498
00330	217
00330	224
00330	219
00330	501
00330	223
00330	84735
00330	55748
00330	57571
00330	112483
00330	6303
00330	4129
00330	4128
00330	4842
00330	4843
00330	4846
00330	384
00330	383
00330	4942
00330	65263
00330	29920
00330	5831
00330	5625
00330	102724788
00330	8659
00330	5832
00330	51056
00330	8974
00330	283208
00330	5033
00330	58510
00330	2805
00330	2806
00330	112817
00330	1610
00330	112849
00340	3034
00340	131669
00340	144193
00340	10841
00340	3067
00340	1644
00340	26
00340	217
00340	224
00340	219
00340	501
00340	223
00340	443
00340	3176
00340	4129
00340	4128
00340	221
00340	222
00340	220
00340	218
00340	57571
00340	138199
00340	55748
00340	84735
00350	2805
00350	2806
00350	6898
00350	259307
00350	3242
00350	3081
00350	2954
00350	2184
00350	7299
00350	7054
00350	1638
00350	7306
00350	1644
00350	1621
00350	5409
00350	1312
00350	4129
00350	4128
00350	8639
00350	314
00350	221
00350	222
00350	220
00350	218
00350	124
00350	125
00350	126
00350	131
00350	127
00350	128
00350	130
00350	7173
00350	316
00350	81889
00350	4282
00360	5053
00360	1644
00360	8639
00360	314
00360	4129
00360	4128
00360	221
00360	222
00360	220
00360	218
00360	10249
00360	2805
00360	2806
00360	6898
00360	259307
00360	3242
00360	4282
00380	6999
00380	3620
00380	169355
00380	125061
00380	8564
00380	8942
00380	23498
00380	130013
00380	55753
00380	4967
00380	2639
00380	3030
00380	1962
00380	1892
00380	3033
00380	39
00380	38
00380	56267
00380	883
00380	51166
00380	121278
00380	7166
00380	1644
00380	4129
00380	4128
00380	217
00380	224
00380	219
00380	501
00380	223
00380	316
00380	438
00380	15
00380	1543
00380	1544
00380	1545
00380	11185
00380	259307
00380	26
00380	847
00400	2805
00400	2806
00400	6898
00400	259307
00400	5053
00410	339896
00410	2571
00410	2572
00410	84735
00410	57571
00410	55748
00410	18
00410	6723
00410	6611
00410	54498
00410	8639
00410	314
00410	217
00410	224
00410	219
00410	501
00410	223
00410	221
00410	222
00410	220
00410	218
00410	1806
00410	1807
00410	51733
00410	26275
00410	3030
00410	1962
00410	1892
00410	34
00410	23417
00410	4329
00430	1036
00430	2571
00430	2572
00430	51380
00430	339896
00430	84890
00430	2686
00430	124975
00430	2678
00430	2687
00430	570
00450	4548
00450	1491
00450	51540
00450	56267
00450	883
00450	7296
00450	10587
00450	114112
00450	11185
00450	9060
00450	9061
00450	22928
00450	22929
00450	118672
00450	51091
00450	4141
00450	92935
00460	57733
00460	2686
00460	124975
00460	2678
00460	2687
00460	6472
00460	6470
00471	27165
00471	2744
00471	2747
00471	2746
00472	1610
00480	2686
00480	124975
00480	2678
00480	2687
00480	79017
00480	26873
00480	2729
00480	2730
00480	2937
00480	51056
00480	290
00480	221357
00480	2939
00480	2941
00480	119391
00480	2948
00480	2953
00480	2952
00480	2947
00480	4257
00480	4259
00480	2950
00480	2944
00480	2949
00480	4258
00480	2938
00480	2946
00480	2940
00480	9446
00480	653689
00480	373156
00480	27306
00480	2936
00480	3417
00480	3418
00480	5226
00480	2539
00480	51060
00480	257202
00480	2882
00480	2877
00480	2878
00480	2876
00480	2880
00480	493869
00480	2879
00480	4953
00480	6723
00480	6611
00480	6240
00480	50484
00480	6241
00510	22845
00510	1798
00510	29880
00510	79868
00510	199857
00510	8813
00510	8818
00510	54344
00510	56052
00510	85365
00510	440138
00510	10195
00510	79796
00510	79087
00510	29929
00510	79053
00510	84920
00510	144245
00510	3703
00510	201595
00510	6184
00510	6185
00510	1603
00510	7991
