,logFC,AveExpr,t,P.Value,adj.P.Val,B
33094_s_at,3.09895160364371,3.11220453396842,213.955327154799,8.97096364767139e-37,7.37979319975116e-35,74.3015085573082
33145_at,3.29278503104755,3.2830017756196,213.920513750562,9.00188635850834e-37,7.37979319975116e-35,74.2983041959638
926_at,3.20325455569149,3.20117005912718,213.496661161239,9.3874511266234e-37,7.6462303531368e-35,74.259240041163
36993_at,2.49550734367403,2.50009484634489,212.934078969513,9.92611590329122e-37,8.02632008415979e-35,74.2072436008123
1691_at,3.86459955656712,3.87232572401736,212.858871744653,1.00005417816045e-36,8.02632008415979e-35,74.2002799134571
1132_s_at,3.4021303129145,3.40696640967387,212.814405878394,1.00448203825525e-36,8.02632008415979e-35,74.196161260304
40037_at,3.47094661315804,3.44485072473393,212.617424540306,1.02434557146191e-36,8.12331740786006e-35,74.1779032348711
36304_at,3.45289114125369,3.46061568123235,212.503738816315,1.03599642428053e-36,8.12331740786006e-35,74.167356425369
35190_at,3.31862888769157,3.31894936645278,212.461009079739,1.04041130489752e-36,8.12331740786006e-35,74.1633905411768
40541_at,2.87556148238624,2.87526881736485,212.44222474221,1.04235835253333e-36,8.12331740786006e-35,74.161646799049
255_s_at,2.87889519893393,2.87475630425295,211.825904988633,1.1084050459786e-36,8.58503908311647e-35,74.1043297586849
31584_at,12.520409721864,12.5125390807154,211.724678509063,1.11966514987778e-36,8.60485325750801e-35,74.0948964067
40226_at,2.49053602067617,2.48846531691754,211.680697873881,1.12459468315946e-36,8.60485325750801e-35,74.0907961168919
37714_at,2.94122915749263,2.94498842405326,211.503009158237,1.14474337001964e-36,8.70281062117455e-35,74.074219741826
1297_at,3.75847269406647,3.76642160642367,211.446903099221,1.15118366236527e-36,8.70281062117455e-35,74.068982153916
1210_s_at,2.59659127286592,2.59390653894155,211.333074734449,1.16436663273434e-36,8.75007662992327e-35,74.0583509050735
36173_r_at,5.48610317685718,5.50819556685362,211.188000660311,1.18139784790096e-36,8.82553126020687e-35,74.0447913002036
33878_at,3.78819909926421,3.7876099292563,211.079417113355,1.19431579342041e-36,8.86955111290155e-35,74.0346349362997
35113_at,2.86357127520901,2.86620345979806,210.617069747989,1.25099870356449e-36,9.23617463888984e-35,73.9913180922755
33784_at,5.15564837123779,5.14840321304955,210.209505581793,1.30330212871414e-36,9.54082778409197e-35,73.9530379502027
39611_at,3.00497226210373,3.00821676620757,210.178476847049,1.30737679734488e-36,9.54082778409197e-35,73.9501199106009
33078_at,3.09341908740371,3.08743796617083,210.108211513899,1.31665337550624e-36,9.55330394584272e-35,73.9435100052065
38229_at,3.88485761757735,3.8956180266496,209.657735600494,1.37778746801808e-36,9.93975244784471e-35,73.9010696317403
37519_at,2.56106953314994,2.56670377421596,209.56904717057,1.390169694032e-36,9.97209794724658e-35,73.8927010588602
37140_s_at,3.97759539579547,3.9840911906823,209.231751813944,1.43833584059448e-36,1.01300157859767e-34,73.8608348642646
40862_i_at,2.04459301355634,2.04362004099574,209.225597780855,1.43923070567115e-36,1.01300157859767e-34,73.8602528797606
34531_at,2.86061339549401,2.858216698356,209.176778317551,1.44635029209765e-36,1.01300157859767e-34,73.8556353070316
34561_at,3.2136608990808,3.21601621194345,209.066192590437,1.46261430508232e-36,1.01300157859767e-34,73.8451707615226
722_at,3.23383742713428,3.22891555168557,209.057902099055,1.46384129287416e-36,1.01300157859767e-34,73.8443859757152
38632_at,2.9039113858706,2.90557774729476,209.056481864482,1.46405159487139e-36,1.01300157859767e-34,73.8442515311753
35915_at,3.54212345894657,3.53666013395903,208.948582140094,1.48012178468143e-36,1.01300157859767e-34,73.8340341163829
35527_at,3.24449941417118,3.24643855311669,208.938570705362,1.4816221872509e-36,1.01300157859767e-34,73.8330857734142
33947_at,3.63720378884343,3.64810024861088,208.920074709084,1.48439835279659e-36,1.01300157859767e-34,73.831333577239
38616_at,2.43265997960873,2.4373829699708,208.788418697555,1.50431739419204e-36,1.02107565062766e-34,73.8188558704807
33071_at,3.33527759240536,3.33668573983541,208.648793124675,1.52574833412425e-36,1.0256643529807e-34,73.8056124320478
35503_at,2.97404154533757,2.98161169391843,208.63859616761,1.52732592760691e-36,1.0256643529807e-34,73.8046448336453
37447_at,4.43490436578219,4.44272383735764,208.366916430139,1.56999332799491e-36,1.04873892941459e-34,73.7788437960484
41644_at,2.80623054929963,2.81205683762618,208.284956610695,1.58310883322197e-36,1.05193415891723e-34,73.7710521926069
41178_at,12.8292305007308,12.7815966373172,208.147937113982,1.60529206856807e-36,1.06108965265298e-34,73.7580179883886
40562_at,2.7391291753921,2.74342972283014,207.414317531453,1.72973008878869e-36,1.13738762348736e-34,73.688054239601
34608_at,13.2348404711244,13.2333966232203,207.302752057616,1.74952160243296e-36,1.14227126776571e-34,73.6773882700594
36276_at,2.41237148546807,2.41578870133613,207.204658679309,1.76711912390547e-36,1.14227126776571e-34,73.6680045381092
34981_at,2.80773798617225,2.81094394980999,207.137347737191,1.77930157894675e-36,1.14227126776571e-34,73.6615623857055
40006_at,2.35179483262889,2.35204074599213,207.122552028833,1.78199119287374e-36,1.14227126776571e-34,73.6601459884862
40835_at,2.84440270333397,2.84077409620516,207.120329593354,1.782395562375e-36,1.14227126776571e-34,73.6599332235692
31402_at,4.57235832465355,4.58577191065253,206.908809283835,1.8213246866267e-36,1.16132445296273e-34,73.6396706905066
41418_at,2.64390464345371,2.65147148027906,206.780261890235,1.84541720779158e-36,1.17077347981752e-34,73.627344300704
38948_at,3.50086704311536,3.50001966063207,206.59335696797,1.88104427052848e-36,1.18257891444063e-34,73.6094055007442
720_at,2.42111886426832,2.41765451963289,206.584453409709,1.88275930140646e-36,1.18257891444063e-34,73.6085504643137
32152_at,3.55230095313304,3.54762709958231,206.456082005363,1.90766943093912e-36,1.18967897868024e-34,73.5962176124224
AFFX-ThrX-5_at,3.03155199330637,3.03635432476535,206.423944541604,1.91395947893964e-36,1.18967897868024e-34,73.5931286648646
1993_s_at,3.49630881415935,3.48791740134479,206.381334479511,1.92233276555064e-36,1.18967897868024e-34,73.5890322305503
39085_at,2.9046904177988,2.91247194901176,206.328140160893,1.93283983264569e-36,1.19034648230009e-34,73.5839168173369
34294_at,2.45152551598908,2.45073975719803,206.236527818295,1.95107654037965e-36,1.19574472438316e-34,73.5751032168495
35619_at,3.88092569497637,3.88341936478403,206.12822664441,1.97286806592192e-36,1.19919743308138e-34,73.5646779665532
35386_at,3.09398931107219,3.0945656058757,206.114207561071,1.97570745410636e-36,1.19919743308138e-34,73.5633279833685
39121_at,3.02156180730139,3.02139080440471,205.896739303957,2.02030523252314e-36,1.22039969189496e-34,73.542372441872
39903_at,2.88878012022741,2.89366271825998,205.774707469604,2.04579180044077e-36,1.22991054669356e-34,73.5306015914339
39408_at,3.60941910886734,3.61728791015122,205.285384863179,2.15141893971939e-36,1.28376058779251e-34,73.4833182410379
32436_at,13.1716642941488,13.1308699521094,205.266082411715,2.15570094742188e-36,1.28376058779251e-34,73.4814502572269
534_s_at,2.82079436647719,2.81612131931068,204.959797446019,2.22485397343953e-36,1.31872213214432e-34,73.4517813568037
40904_at,2.27568980930635,2.27329239264082,204.789202438165,2.26437460615512e-36,1.33348376986772e-34,73.4352331729308
37790_at,2.34701352327687,2.34473220388143,204.761406472838,2.27088325165592e-36,1.33348376986772e-34,73.4325353156801
37681_i_at,6.23575298448279,6.26590643012507,204.633332883116,2.30112680161302e-36,1.33719621989971e-34,73.4200988835384
39872_at,3.33361876326975,3.34480507340469,204.606402364827,2.30753972939524e-36,1.33719621989971e-34,73.4174826357933
35397_at,3.53839108142819,3.53274048665015,204.57677523763,2.31461642337124e-36,1.33719621989971e-34,73.4146039389097
1296_at,3.28682347869962,3.29121116468241,204.556084513957,2.31957205669732e-36,1.33719621989971e-34,73.4125932431973
34506_at,2.79939749285578,2.80092250990615,203.967022910173,2.46542153826941e-36,1.41481576912051e-34,73.3552461958093
32468_f_at,2.62144992234737,2.62016248027628,203.818595673526,2.50366548202112e-36,1.43026138961613e-34,73.3407649041213
35357_at,3.25987344412356,3.25921891292628,203.52239973868,2.58185247049818e-36,1.46234922369197e-34,73.3118286465937
1241_at,10.3327376440458,10.3539694766958,203.480657514335,2.59307507414415e-36,1.46234922369197e-34,73.3077466568246
31447_at,2.84299058457023,2.84848838081376,203.475059645709,2.59458396916437e-36,1.46234922369197e-34,73.3071991623746
37528_at,2.80834247639659,2.81163379826629,203.278463543615,2.64816354732367e-36,1.48398130388185e-34,73.2879597741974
