,logFC,AveExpr,t,P.Value,adj.P.Val,B
33058_at,3.50683630205379,3.51769497286635,214.041921306338,1.23569721818897e-38,1.27874404751113e-36,78.1218957793705
35113_at,2.86357127520901,2.86620345979806,213.86486525327,1.25884008735765e-38,1.2921021221862e-36,78.1054329565183
31344_at,2.37050452252644,2.3665529107959,213.496924589974,1.30839321905253e-38,1.3321342250434e-36,78.0711647933703
38032_at,2.58677323500287,2.58505169990464,213.352270001243,1.32842904637984e-38,1.3327724135833e-36,78.057671365606
41644_at,2.80623054929963,2.81205683762618,213.334342261551,1.33093441105429e-38,1.3327724135833e-36,78.0559982325954
41395_at,3.70120581257017,3.70431034243239,213.264869001924,1.34068987346598e-38,1.3327724135833e-36,78.0495128120251
35505_at,4.32007205836277,4.32464861689255,212.790640301146,1.40930823086401e-38,1.38791658800195e-36,78.0051695586166
34531_at,2.86061339549401,2.858216698356,212.713290653799,1.42084376848246e-38,1.38791658800195e-36,77.9979247342653
32397_r_at,2.39651364025305,2.39284179390997,212.645017656547,1.43110760843497e-38,1.38791658800195e-36,77.9915272191699
31584_at,12.520409721864,12.5125390807154,212.58538916819,1.44013523190697e-38,1.38791658800195e-36,77.9859375572042
33862_at,3.53668774489141,3.53943442144826,212.433826114998,1.46335032667534e-38,1.39960589956638e-36,77.9717206579753
34981_at,2.80773798617225,2.81094394980999,212.209946378726,1.49835993804179e-38,1.41299981058532e-36,77.9506962425777
36263_g_at,2.54735783860083,2.5502662593634,212.179056108866,1.50325871135957e-38,1.41299981058532e-36,77.9477930984607
37714_at,2.94122915749263,2.94498842405326,212.130890708219,1.51093049052687e-38,1.41299981058532e-36,77.9432653017803
40302_at,2.63539930081615,2.64176901155754,212.055663879528,1.52299453276414e-38,1.41380926295201e-36,77.9361909253438
35078_at,2.39663328210817,2.39633629476267,211.979469426942,1.5353163591125e-38,1.41484445502155e-36,77.9290222378018
34608_at,13.2348404711244,13.2333966232203,211.40271200567,1.6320316814387e-38,1.47689127353348e-36,77.8746500800207
302_at,4.02440623748504,4.02344329705693,211.369690889288,1.6377580268907e-38,1.47689127353348e-36,77.8715312983139
33667_at,11.9001299806656,11.7927794353365,211.362769707093,1.63896091951181e-38,1.47689127353348e-36,77.8708775258853
35593_at,2.27516569978884,2.27446926951385,211.302704768675,1.649438966877e-38,1.47689127353348e-36,77.8652026494671
40835_at,2.84440270333397,2.84077409620516,211.232204887587,1.66182666450167e-38,1.47750434079814e-36,77.8585392269557
39662_s_at,2.64114458343621,2.63892426565345,211.089362029881,1.68722477304143e-38,1.48465275876103e-36,77.845029354934
38632_at,2.9039113858706,2.90557774729476,211.055048186505,1.69338611692348e-38,1.48465275876103e-36,77.8417822395922
